설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자,
좌1동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2015-10,부산광역시 해운대구 양운로 91,부산광역시 해운대구 좌동 1458-2번지,부산광역시 해운대구청,051-749-4174,35.1709100,129.1741870,2016-09-30,
좌2동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2015-10,부산광역시 해운대구 좌동순환로 302,부산광역시 해운대구 좌동 1327번지,부산광역시 해운대구청,051-749-4174,35.1691734,129.1826050,2016-09-30,
좌3동주민센터,민원실,부산광역시,해운대구,관공서,KT,Public WiFi,2015-10,부산광역시 해운대구 좌동순환로 65,부산광역시 해운대구 좌동 1341-3번지,부산광역시 해운대구청,051-749-4174,35.1722266,129.1666036,2016-09-30,
좌4동주민센터,민원실,부산광역시,해운대구,관공서,KT,Public WiFi,2015-10,부산광역시 해운대구 좌동순환로 183,부산광역시 해운대구 좌동 1407-6번지,부산광역시 해운대구청,051-749-4174,35.177885,129.1762250,2016-09-30,
반여1동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 선수촌로 85,부산광역시 해운대구 반여1동 1441-34번지,부산광역시 해운대구청,051-749-4174,35.2011587,129.1189292,2016-09-30,
반여2동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 재반로211번길 9,부산광역시 해운대구 반여동 1291-836번지,부산광역시 해운대구청,051-749-4174,35.1959179,129.1301125,2016-09-30,
반여3동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 재반로256번길 29-70,부산광역시 해운대구 반여3동 1591-4번지,부산광역시 해운대구청,051-749-4174,35.2010260,129.1335120,2016-09-30,
반여4동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 삼어로133번길 50,부산광역시 해운대구 반여동 1122번지,부산광역시 해운대구청,051-749-4174,35.2092189,129.1171584,2016-09-30,
반송1동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 아랫반송로 16,부산광역시 해운대구 반송1동 717-5번지,부산광역시 해운대구청,051-749-4174,35.2251745,129.1478806,2016-09-30,
반송2동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 신반송로 173,부산광역시 해운대구 반송2동 890,부산광역시 해운대구청,051-749-4174,35.2288825,129.1604578,2016-09-30,
재송1동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2014-12,부산광역시 해운대구 재반로63번길 23,부산광역시 해운대구 재송1동 274-2번지,부산광역시 해운대구청,051-749-4174,35.1846179,129.1251500,2016-09-30,
재송2동주민센터,민원실,부산광역시,해운대구,관공서,SKT,Public WiFi,2015-10,부산광역시 해운대구 재반로125번길 26,부산광역시 해운대구 재송2동 1046번지,부산광역시 해운대구청,051-749-4174,35.1896430,129.1253620,2016-09-30,
군포역전시장,시장내부,경기도,군포시,기타,KT,Public WiFi Free,201512,경기도 군포시 군포로 548-1,경기도 군포시 당동 749,경기도 군포시청,031-390-0301,37.35489802,126.9470045,2016-08-01,
고수면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 고수면 고인돌대로 1412,전라북도 고창군 고수면 봉산리 359-5,고수면사무소,063-560-8151,35.4098870,126.6787070,2015-09-11,
아산면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 아산면 녹두로 786,전라북도 고창군 아산면 하갑리 190-2,아산면사무소,063-560-8181,35.4397620,126.6349350,2015-09-11,
무장면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 무장면 녹두로 8,전라북도 고창군 무장면 성내리 75,무장면사무소,063-560-8212,35.4192440,126.5608520,2015-09-11,
공음면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 공음면 공음길 35,전라북도 고창군 공음면 칠암리 556-2,공음면사무소,063-560-8242,35.3776420,126.5113520,2015-09-11,
상하면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 상하면 상하로 84-11,전라북도 고창군 상하면 하장리 890,상하면사무소,063-560-8271,35.4444680,126.4951770,2015-09-11,
해리면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 해리면 청해2길 38,전라북도 고창군 해리면 하련리 222,해리면사무소,063-560-8303,35.4607520,126.5390110,2015-09-11,
성송면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 성송면 대성로 770,전라북도 고창군 성송면 판정리 52-15,성송면사무소,063-560-8331,35.3641930,126.6466020,2015-09-11,
대산면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 대산면 대성로 273,전라북도 고창군 대산면 매산리 1072,대산면사무소,063-560-8361,35.3411860,126.6034760,2015-09-11,
심원면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 심원면 심원로 211,전라북도 고창군 심원면 월산리 779-1,심원면사무소,063-560-8392,35.5242060,126.5510410,2015-09-11,
흥덕면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 흥덕면 문화2길 27,전라북도 고창군 흥덕면 동사리 437-71,흥덕면사무소,063-560-8424,35.5176960,126.7035090,2015-09-11,
성내면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 성내면 시기2길 6,전라북도 고창군 성내면 양계리 472,성내면사무소,063-560-8452,35.5379650,126.7434160,2015-09-11,
신림면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 신림면 신림로 136,전라북도 고창군 신림면 무림리 309-10,신림면사무소,063-560-8481,35.4891030,126.7123610,2015-09-11,
부안면사무소,민원실,전라북도,고창군,관공서,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 부안면 인촌로 1246,전라북도 고창군 부안면 중흥리 167,부안면사무소,063-560-8512,35.5142520,126.6741510,2015-09-11,
흥덕공용버스터미널,대합실,전라북도,고창군,교통시설,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 흥덕면 선운대로 3722,전라북도 고창군 흥덕면 흥덕리 556,흥덕공용버스터미널,063-560-2338,35.5186000,126.6993850,2015-09-11,
종합사회복지회관,"1,2층",전라북도,고창군,복지시설,KT,Public Wifi FREE,2013-11,전라북도 고창군 고창읍  전봉준로 88-15,전라북도 고창군 고창읍 율계리 114-4,종합사회복지관,063-560-2292,35.4446830,126.6833980,2015-09-11,
고창군다문화가족지원센터,1층 로비,전라북도,고창군,복지시설,KT,Public Wifi FREE,2013-11,전라북도 고창군 고창읍  성산로 57 (1층),전라북도 고창군 고창읍 교촌리 233-5,고창군다문화가족지원센터,063-560-2288,35.4384460,126.6990360,2015-09-11,
민원봉사과,민원실,전라북도,고창군,관공서,KT,Public Wifi FREE,2013-05,전라북도 고창군 고창읍 중앙로 245,전라북도 고창군 고창읍 교촌리 275-3,민원봉사과,063-560-2381,35.4357580,126.7018840,2015-09-11,
고창읍사무소,민원실,전라북도,고창군,관공서,KT,Public Wifi FREE,2013-05,전라북도 고창군 고창읍 모양성로 26,전라북도 고창군 고창읍 교촌리 283-3,고창읍사무소,063-560-8112,35.4344040,126.7031340,2015-09-11,
고창공용버스터미널,대합실,전라북도,고창군,교통시설,KT,Public Wifi FREE,2013-05,전라북도 고창군 고창읍 중앙로 191,전라북도 고창군 고창읍 읍내리 629,고창공용버스터미널,063-560-2338,35.4357050,126.6964210,2015-09-11,
고창전통(상설)시장,시장 사거리 주변,전라북도,고창군,서민복지시설,LGU+,Public Wifi FREE,2013-11,전라북도 고창군 고창읍 동리로 62-11,전라북도 고창군 고창읍 읍내리 367,고창전통(상설)시장,063-560-2338,35.4325510,126.6985970,2015-09-11,
여성회관,1층 로비,전라북도,고창군,복지시설,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 고창읍 월곡공원1길 36,전라북도 고창군 고창읍 월곡리 619,여성회관,063-560-2338,35.4380840,126.7127890,2015-09-11,
고창고인돌(상)휴게소,휴게소,전라북도,고창군,교통시설,KT,Public Wifi FREE,2013-05,전라북도 고창군 신림면 서해안고속도로 80-1,전라북도 고창군 신림면 벽송리 598-5,고창고인돌(상)휴게소,063-560-2338,35.4624140,126.6740390,2015-09-11,
고창고인돌(하)휴게소,휴게소,전라북도,고창군,교통시설,KT,Public Wifi FREE,2013-05,전라북도 고창군 신림면 서해안고속도로 81,전라북도 고창군 신림면 벽송리 557-10,고창고인돌(하)휴게소,063-560-2338,35.4672890,126.6732560,2015-09-11,
고창군청소년수련관,1층 로비,전라북도,고창군,지역문화시설,LGU+,Public Wifi FREE,2013-11,전라북도 고창군 고창읍 운동장길 36,전라북도 고창군 고창읍 월암리 316,고창군청소년수련관,063-560-2338,35.4325680,126.7246180,2015-09-11,
청소년문화센터,1층 로비,전라북도,고창군,복지시설,LGU+,Public Wifi FREE,2014-11,전라북도 고창군 고창읍 중앙로 292,전라북도 고창군 고창읍 교촌리 55-2,청소년문화센터,063-560-2338,35.4353710,126.7068930,2015-09-11,
흥덕청소년문화의집,"1,2층",전라북도,고창군,복지시설,LGU+,Public Wifi FREE,2013-11,전라북도 고창군 흥덕면 선운대로 3774,전라북도 고창군 흥덕면 흥덕리 63,흥덕청소년문화의집,063-560-2338,35.5207930,126.7031740,2015-09-11,
성내청소년문화의집,1층 로비,전라북도,고창군,복지시설,LGU+,Public Wifi FREE,2013-11,전라북도 고창군 성내면 시기2길 18,전라북도 고창군 성내면 양계리 464,성내청소년문화의집,063-560-2338,35.5385740,126.7423100,2015-09-11,
선운산유스호스텔,"1,2,3층",전라북도,고창군,관광,LGU+,Public Wifi FREE,2013-11,전라북도 고창군 아산면 선운사로 158-36,전라북도 고창군 아산면 삼인리 334,선운산유스호스텔,063-560-2338,35.5032030,126.5830370,2015-09-11,
대전광역시중구청,일반민원실,대전광역시,중구,관공서,KT,Public WiFi Free,2016-03-13,대전광역시 중구 중앙로 100,대전광역시 중구 대흥동 499-1,대전광역시 중구청,042-606-6090,36.325571,127.421349,2016-05-31,
대전광역시중구청,지적민원실,대전광역시,중구,관공서,KT,Public WiFi Free,2016-03-13,대전광역시 중구 중앙로 100,대전광역시 중구 대흥동 499-1,대전광역시 중구청,042-606-6090,36.325571,127.421349,2016-05-31,
대전광역시중구청,"본관,1별관옥외용",대전광역시,중구,관공서,SKT,Public WiFi Free,2016-10-14,대전광역시 중구 중앙로 100,대전광역시 중구 대흥동 499-1,대전광역시 중구청,042-606-6090,36.325571,127.421349,2016-05-31,
대전광역시중구보건소,"1,2층 민원실",대전광역시,중구,관공서,SKT,Public WiFi Free,2016-05-14,대전광역시 중구 산성로 63,대전광역시 중구 문화동 785,대전광역시 중구청,042-606-6090,36.307993,127.395082,2016-05-31,
대전광역시중구보건지소,"1,2,3층 민원실",대전광역시,중구,관공서,SKT,Public WiFi Free,2016-05-14,대전광역시 중구 중앙로 100,대전광역시 중구 대흥동 499-1,대전광역시 중구청,042-606-6090,36.325571,127.421349,2016-05-31,
대전광역시중구효문화마을관리원,"1,2,3층",대전광역시,중구,관공서,SKT,Public WiFi Free,2016-05-14,대전광역시 중구 뿌리공원로 47,대전광역시 중구 안영동 산 7-1,대전광역시 중구청,042-606-6090,36.285987,127.383415,2016-05-31,
노인복지관,"1,2,4층",경기도,군포시,서민복지시설,KT,Public WiFi Free,201512,경기도 군포시 고산로 223(당동),경기도 군포시 당동 887,경기도 군포시청,031-390-0301,37.34537975,126.9474581,2016-08-01,
대야도서관,2~4층,경기도,군포시,관공서,KT,Public WiFi Free,201512,경기도 군포시 대야2로 139,경기도 군포시 대야미동 636-7,경기도 군포시청,031-390-0301,37.33025986,126.9153469,2016-08-01,
보건소,지하1층 ~ 지상3층,경기도,군포시,관공서,LGU+,Public WiFi Free,201512,경기도 군포시 군포로 221(부곡동),경기도 군포시 부곡동 770-1번지,경기도 군포시청,031-390-0301,37.33300952,126.9256573,2016-08-01,
수도사업소,"1,2층",경기도,군포시,관공서,KT,Public WiFi Free,201512,경기도 군포시 수리산로 151,경기도 군포시 산본동 485-6,경기도 군포시청,031-390-0301,37.36386217,126.9169437,2016-08-01,
시청,"민원봉사실, 1~5층 복도",경기도,군포시,관공서,LGU+,Public WiFi Free,201512,경기도 군포시 청백리길 6(금정동),경기도 군포시 금정동 844번지,경기도 군포시청,031-390-0301,37.36149474,126.9349577,2016-08-01,
장애인종합복지관,지하1층 ~ 지상4층,경기도,군포시,서민복지시설,KT,Public WiFi Free,201512,경기도 군포시 청백리길 18(금정동),경기도 군포시 금정동 844-1번지,경기도 군포시청,031-390-0301,37.36308371,126.9341707,2016-08-01,
청소년수련관,지하1층 ~ 지상4층,경기도,군포시,서민복지시설,LGU+,Public WiFi Free,201512,경기도 군포시 산본로 322(금정동),경기도 군포시 금정동 847-3번지,경기도 군포시청,031-390-0301,37.35978263,126.9346702,2016-08-01,
중앙도서관,1~4층,경기도,군포시,관공서,KT,Public WiFi Free,201510,경기도 군포시 수리산로 79(산본동),경기 군포시 산본동 1152,경기도 군포시청,031-390-8882,37.3553243,126.9157246,2016-08-01,
군포역전시장,시장내부,경기도,군포시,기타,KT,Public WiFi Free,201412,경기도 군포시 군포로 548-1,경기도 군포시 당동 749,경기도 군포시청,031-390-0301,37.35489802,126.9470045,2016-08-01,
노인복지관,"1,2,4층",경기도,군포시,서민복지시설,KT,Public WiFi Free,201412,경기도 군포시 고산로 223(당동),경기도 군포시 당동 887,경기도 군포시청,031-390-0301,37.34537975,126.9474581,2016-08-01,
