cusID,chennel,useCnt
08787,B_MOBILE/APP,3
08788,B_MOBILE/APP,14
08789,A_MOBILE/APP,2
08794,B_MOBILE/APP,17
08797,B_MOBILE/APP,36
08798,B_MOBILE/APP,2
08799,B_MOBILE/APP,10
08802,A_MOBILE/APP,3
08802,B_MOBILE/APP,15
08804,B_MOBILE/APP,1
08805,B_MOBILE/APP,1
08806,B_MOBILE/APP,26
08808,B_MOBILE/APP,30
08810,B_MOBILE/APP,5
08812,A_MOBILE/APP,2
08812,B_MOBILE/APP,8
08813,A_MOBILE/APP,2
08814,A_MOBILE/APP,6
08816,B_MOBILE/APP,20
08818,B_MOBILE/APP,1
08819,B_MOBILE/APP,4
08820,B_MOBILE/APP,26
08821,B_MOBILE/APP,5
08827,B_MOBILE/APP,35
08829,B_MOBILE/APP,21
08831,B_MOBILE/APP,21
08832,B_MOBILE/APP,43
08834,B_MOBILE/APP,4
08837,B_MOBILE/APP,21
08841,A_MOBILE/APP,1
08841,B_MOBILE/APP,21
08845,B_MOBILE/APP,19
08846,A_MOBILE/APP,5
08848,C_MOBILE/APP,1
08849,A_MOBILE/APP,2
08849,B_MOBILE/APP,8
08850,A_MOBILE/APP,9
08851,B_MOBILE/APP,45
08853,B_MOBILE/APP,19
08858,A_MOBILE/APP,1
08858,B_MOBILE/APP,16
08860,B_MOBILE/APP,10
08861,A_MOBILE/APP,6
08861,B_MOBILE/APP,1
08861,D_MOBILE/APP,2
08864,A_MOBILE/APP,4
08864,B_MOBILE/APP,3
08865,B_MOBILE/APP,6
08866,A_MOBILE/APP,2
08867,B_MOBILE/APP,10
08870,B_MOBILE/APP,26
08872,B_MOBILE/APP,31
08873,B_MOBILE/APP,46
08875,B_MOBILE/APP,12
08877,B_MOBILE/APP,17
08878,B_MOBILE/APP,3
08880,B_MOBILE/APP,3
08881,B_MOBILE/APP,4
08883,D_MOBILE/APP,1
08887,B_MOBILE/APP,20
08891,B_MOBILE/APP,2
08892,B_MOBILE/APP,15
08893,B_MOBILE/APP,11
08894,B_MOBILE/APP,9
08895,B_MOBILE/APP,29
08898,B_MOBILE/APP,12
08909,A_MOBILE/APP,5
08909,B_MOBILE/APP,2
08916,B_MOBILE/APP,14
08917,B_MOBILE/APP,30
08919,A_MOBILE/APP,12
08921,B_MOBILE/APP,16
08922,A_MOBILE/APP,11
08922,B_MOBILE/APP,11
08923,B_MOBILE/APP,11
08926,B_MOBILE/APP,1
08927,B_MOBILE/APP,4
08928,A_MOBILE/APP,25
08932,A_MOBILE/APP,1
08932,B_MOBILE/APP,18
08933,A_MOBILE/APP,2
08934,A_MOBILE/APP,2
08941,B_MOBILE/APP,11
08942,A_MOBILE/APP,5
08943,A_MOBILE/APP,3
08943,B_MOBILE/APP,13
08944,B_MOBILE/APP,2
08945,B_MOBILE/APP,2
08946,B_MOBILE/APP,13
08949,B_MOBILE/APP,2
08950,A_MOBILE/APP,1
08951,B_MOBILE/APP,6
08956,A_MOBILE/APP,2
08962,B_MOBILE/APP,25
08964,B_MOBILE/APP,1
08966,B_MOBILE/APP,3
08971,A_MOBILE/APP,6
08971,B_MOBILE/APP,4
08974,B_MOBILE/APP,2
08975,B_MOBILE/APP,6
08976,A_MOBILE/APP,3
08976,B_MOBILE/APP,16
08977,A_MOBILE/APP,2
08977,B_MOBILE/APP,53
08978,A_MOBILE/APP,2
08978,B_MOBILE/APP,1
08979,B_MOBILE/APP,1
08980,A_MOBILE/APP,31
08980,B_MOBILE/APP,2
08982,B_MOBILE/APP,17
08983,A_MOBILE/APP,5
08986,B_MOBILE/APP,6
08988,B_MOBILE/APP,12
08990,B_MOBILE/APP,1
08991,B_MOBILE/APP,1
08996,A_MOBILE/APP,3
08997,A_MOBILE/APP,7
09000,A_MOBILE/APP,24
09002,A_MOBILE/APP,5
09004,B_MOBILE/APP,44
09006,B_MOBILE/APP,33
09008,A_MOBILE/APP,8
09008,B_MOBILE/APP,18
09011,A_MOBILE/APP,4
09012,A_MOBILE/APP,1
09014,B_MOBILE/APP,32
09017,B_MOBILE/APP,22
09023,B_MOBILE/APP,3
09024,B_MOBILE/APP,21
09028,B_MOBILE/APP,10
09030,B_MOBILE/APP,2
09033,A_MOBILE/APP,10
09033,B_MOBILE/APP,9
09035,A_MOBILE/APP,3
09036,A_MOBILE/APP,1
09037,B_MOBILE/APP,15
09038,B_MOBILE/APP,27
09043,B_MOBILE/APP,2
09044,B_MOBILE/APP,6
09045,B_MOBILE/APP,33
09046,B_MOBILE/APP,10
09049,A_MOBILE/APP,2
09052,A_MOBILE/APP,3
09056,A_MOBILE/APP,6
09058,A_MOBILE/APP,2
09058,B_MOBILE/APP,13
09059,A_MOBILE/APP,1
09059,B_MOBILE/APP,2
09060,A_MOBILE/APP,2
09060,B_MOBILE/APP,12
09064,B_MOBILE/APP,2
09065,B_MOBILE/APP,5
09066,B_MOBILE/APP,3
09067,A_MOBILE/APP,5
09071,B_MOBILE/APP,16
09072,B_MOBILE/APP,43
09073,B_MOBILE/APP,22
09075,A_MOBILE/APP,2
09075,B_MOBILE/APP,11
09077,A_MOBILE/APP,15
09078,C_MOBILE/APP,1
09079,B_MOBILE/APP,4
09080,B_MOBILE/APP,1
09082,B_MOBILE/APP,9
09083,A_MOBILE/APP,1
09083,B_MOBILE/APP,2
09087,A_MOBILE/APP,2
09087,B_MOBILE/APP,2
09088,B_MOBILE/APP,2
09089,B_MOBILE/APP,31
09094,B_MOBILE/APP,4
09099,B_MOBILE/APP,17
09101,A_MOBILE/APP,1
09101,B_MOBILE/APP,17
09103,A_MOBILE/APP,1
09103,B_MOBILE/APP,10
09105,A_MOBILE/APP,6
09105,B_MOBILE/APP,2
09109,A_MOBILE/APP,7
09109,B_MOBILE/APP,5
09110,B_MOBILE/APP,4
09114,B_MOBILE/APP,1
09115,D_MOBILE/APP,1
09118,B_MOBILE/APP,26
09122,B_MOBILE/APP,3
09123,D_MOBILE/APP,1
09124,C_MOBILE/APP,1
09126,B_MOBILE/APP,4
09127,B_MOBILE/APP,15
09128,A_MOBILE/APP,1
09130,B_MOBILE/APP,1
09131,B_MOBILE/APP,31
09134,A_MOBILE/APP,1
09135,B_MOBILE/APP,1
09143,B_MOBILE/APP,34
09146,B_MOBILE/APP,24
09148,A_MOBILE/APP,1
09150,A_MOBILE/APP,10
09152,A_MOBILE/APP,1
09154,A_MOBILE/APP,1
09159,A_MOBILE/APP,2
09163,A_MOBILE/APP,76
09163,B_MOBILE/APP,19
09165,B_MOBILE/APP,3
09168,B_MOBILE/APP,47
09169,B_MOBILE/APP,37
09175,B_MOBILE/APP,1
09176,B_MOBILE/APP,35
09177,B_MOBILE/APP,19
09178,B_MOBILE/APP,1
09180,A_MOBILE/APP,1
09183,B_MOBILE/APP,36
09184,A_MOBILE/APP,3
09186,B_MOBILE/APP,3
09188,B_MOBILE/APP,14
09190,B_MOBILE/APP,2
09191,B_MOBILE/APP,10
09192,B_MOBILE/APP,2
09193,B_MOBILE/APP,49
09194,B_MOBILE/APP,42
09200,A_MOBILE/APP,56
09200,B_MOBILE/APP,32
09202,B_MOBILE/APP,46
09203,B_MOBILE/APP,7
09204,B_MOBILE/APP,15
09207,A_MOBILE/APP,1
09208,B_MOBILE/APP,68
09210,A_MOBILE/APP,2
09210,B_MOBILE/APP,11
09213,B_MOBILE/APP,2
09215,A_MOBILE/APP,2
09216,B_MOBILE/APP,53
09220,B_MOBILE/APP,1
09222,A_MOBILE/APP,1
09222,B_MOBILE/APP,25
09223,A_MOBILE/APP,7
09224,D_MOBILE/APP,5
09226,A_MOBILE/APP,1
09230,B_MOBILE/APP,1
09231,B_MOBILE/APP,18
09233,A_MOBILE/APP,4
09233,B_MOBILE/APP,240
09235,B_MOBILE/APP,42
09236,A_MOBILE/APP,1
09237,B_MOBILE/APP,25
09238,B_MOBILE/APP,32
09239,A_MOBILE/APP,21
09240,A_MOBILE/APP,3
09241,B_MOBILE/APP,2
09242,A_MOBILE/APP,74
09243,A_MOBILE/APP,2
09248,B_MOBILE/APP,18
09249,B_MOBILE/APP,22
09251,A_MOBILE/APP,4
09251,B_MOBILE/APP,38
09252,B_MOBILE/APP,33
09253,A_MOBILE/APP,1
09254,B_MOBILE/APP,63
09256,B_MOBILE/APP,45
09257,A_MOBILE/APP,1
09259,A_MOBILE/APP,26
09266,B_MOBILE/APP,47
09267,A_MOBILE/APP,36
09267,B_MOBILE/APP,5
09268,B_MOBILE/APP,19
09274,B_MOBILE/APP,3
09275,A_MOBILE/APP,1
09275,B_MOBILE/APP,4
09276,A_MOBILE/APP,1
09276,B_MOBILE/APP,2
09277,B_MOBILE/APP,10
09278,B_MOBILE/APP,8
09281,B_MOBILE/APP,49
09282,B_MOBILE/APP,20
09284,A_MOBILE/APP,71
09284,B_MOBILE/APP,12
09285,A_MOBILE/APP,2
09285,B_MOBILE/APP,4
09286,A_MOBILE/APP,1
09286,B_MOBILE/APP,36
09287,A_MOBILE/APP,5
09288,B_MOBILE/APP,4
09289,B_MOBILE/APP,8
09290,B_MOBILE/APP,1
09292,D_MOBILE/APP,1
09293,A_MOBILE/APP,1
09295,B_MOBILE/APP,56
09297,A_MOBILE/APP,12
09298,B_MOBILE/APP,1
09300,B_MOBILE/APP,1
09301,B_MOBILE/APP,8
09303,B_MOBILE/APP,13
09305,B_MOBILE/APP,20
09306,A_MOBILE/APP,1
09307,B_MOBILE/APP,1
09308,A_MOBILE/APP,2
09310,B_MOBILE/APP,14
09314,A_MOBILE/APP,3
09315,A_MOBILE/APP,2
09316,B_MOBILE/APP,1
09317,B_MOBILE/APP,2
09318,B_MOBILE/APP,2
09320,B_MOBILE/APP,1
09321,B_MOBILE/APP,16
09324,B_MOBILE/APP,19
09325,A_MOBILE/APP,8
09328,B_MOBILE/APP,7
09330,A_MOBILE/APP,5
09330,B_MOBILE/APP,23
09331,B_MOBILE/APP,22
09335,B_MOBILE/APP,20
09339,A_MOBILE/APP,22
09339,B_MOBILE/APP,16
09340,A_MOBILE/APP,3
09340,B_MOBILE/APP,10
09341,A_MOBILE/APP,6
09341,B_MOBILE/APP,3
09344,B_MOBILE/APP,5
09345,A_MOBILE/APP,7
09346,A_MOBILE/APP,1
09346,B_MOBILE/APP,5
09347,A_MOBILE/APP,5
09348,A_MOBILE/APP,13
09349,B_MOBILE/APP,13
09350,B_MOBILE/APP,35
09351,B_MOBILE/APP,1
09352,B_MOBILE/APP,35
09354,B_MOBILE/APP,4
09355,B_MOBILE/APP,18
09358,B_MOBILE/APP,1
09362,A_MOBILE/APP,3
09363,A_MOBILE/APP,1
09364,B_MOBILE/APP,9
09366,B_MOBILE/APP,29
09367,A_MOBILE/APP,6
09368,B_MOBILE/APP,13
09371,B_MOBILE/APP,3
09372,B_MOBILE/APP,21
09374,B_MOBILE/APP,4
09375,B_MOBILE/APP,9
09376,B_MOBILE/APP,5
09378,B_MOBILE/APP,27
09379,B_MOBILE/APP,2
09380,B_MOBILE/APP,5
09385,B_MOBILE/APP,3
09386,A_MOBILE/APP,5
09388,A_MOBILE/APP,4
09388,B_MOBILE/APP,16
09389,B_MOBILE/APP,5
09393,B_MOBILE/APP,7
09396,A_MOBILE/APP,5
09399,B_MOBILE/APP,19
09400,B_MOBILE/APP,1
09402,B_MOBILE/APP,8
09404,B_MOBILE/APP,1
09405,B_MOBILE/APP,75
09406,B_MOBILE/APP,2
09407,B_MOBILE/APP,1
09408,A_MOBILE/APP,7
09410,B_MOBILE/APP,7
09413,A_MOBILE/APP,3
09413,B_MOBILE/APP,3
09418,A_MOBILE/APP,9
09419,B_MOBILE/APP,7
09421,B_MOBILE/APP,3
09423,B_MOBILE/APP,3
09428,A_MOBILE/APP,18
09428,B_MOBILE/APP,8
09430,A_MOBILE/APP,3
09430,B_MOBILE/APP,11
09431,A_MOBILE/APP,1
09431,B_MOBILE/APP,2
09432,A_MOBILE/APP,3
09434,B_MOBILE/APP,1
09436,B_MOBILE/APP,5
09437,B_MOBILE/APP,35
09439,D_MOBILE/APP,2
09441,B_MOBILE/APP,2
09442,B_MOBILE/APP,1
09443,A_MOBILE/APP,2
09447,B_MOBILE/APP,26
09449,B_MOBILE/APP,29
09450,B_MOBILE/APP,26
09453,B_MOBILE/APP,1
09455,B_MOBILE/APP,13
09455,D_MOBILE/APP,4
09456,B_MOBILE/APP,2
09460,A_MOBILE/APP,1
09462,B_MOBILE/APP,14
09465,B_MOBILE/APP,2
09467,A_MOBILE/APP,1
09467,B_MOBILE/APP,14
09468,B_MOBILE/APP,18
09470,B_MOBILE/APP,8
09471,B_MOBILE/APP,119
09472,B_MOBILE/APP,28
09473,B_MOBILE/APP,12
09477,B_MOBILE/APP,2
09479,A_MOBILE/APP,2
09479,B_MOBILE/APP,3
09481,B_MOBILE/APP,6
09482,B_MOBILE/APP,4
09484,A_MOBILE/APP,1
09484,B_MOBILE/APP,3
09485,A_MOBILE/APP,1
09485,B_MOBILE/APP,1
09486,B_MOBILE/APP,1
09488,B_MOBILE/APP,11
09491,B_MOBILE/APP,9
09493,A_MOBILE/APP,2
09494,B_MOBILE/APP,1
09496,B_MOBILE/APP,25
09501,A_MOBILE/APP,1
09502,A_MOBILE/APP,6
09505,A_MOBILE/APP,1
09506,B_MOBILE/APP,7
09511,B_MOBILE/APP,2
09515,A_MOBILE/APP,3
09515,B_MOBILE/APP,4
09516,B_MOBILE/APP,23
09517,B_MOBILE/APP,29
09523,B_MOBILE/APP,2
09524,B_MOBILE/APP,2
09526,B_MOBILE/APP,1
09530,A_MOBILE/APP,1
09530,B_MOBILE/APP,3
09532,A_MOBILE/APP,1
09532,B_MOBILE/APP,27
09533,A_MOBILE/APP,3
09535,B_MOBILE/APP,1
09538,A_MOBILE/APP,1
09538,B_MOBILE/APP,10
09540,B_MOBILE/APP,1
09541,A_MOBILE/APP,11
09545,B_MOBILE/APP,9
09550,A_MOBILE/APP,1
09555,B_MOBILE/APP,19
09558,B_MOBILE/APP,53
09559,B_MOBILE/APP,9
09561,B_MOBILE/APP,2
09562,A_MOBILE/APP,8
09563,B_MOBILE/APP,1
09565,B_MOBILE/APP,10
09566,B_MOBILE/APP,18
09568,B_MOBILE/APP,3
09571,B_MOBILE/APP,5
09573,B_MOBILE/APP,1
09574,A_MOBILE/APP,2
09575,B_MOBILE/APP,24
09576,A_MOBILE/APP,1
09576,B_MOBILE/APP,12
09578,B_MOBILE/APP,17
09580,A_MOBILE/APP,68
09583,B_MOBILE/APP,2
09586,A_MOBILE/APP,12
09586,B_MOBILE/APP,52
09588,A_MOBILE/APP,7
09590,A_MOBILE/APP,1
09594,B_MOBILE/APP,36
09595,B_MOBILE/APP,51
09597,B_MOBILE/APP,20
09599,B_MOBILE/APP,45
09602,B_MOBILE/APP,22
09606,B_MOBILE/APP,5
09609,B_MOBILE/APP,1
09611,A_MOBILE/APP,20
09611,B_MOBILE/APP,15
09615,A_MOBILE/APP,1
09616,B_MOBILE/APP,4
09617,A_MOBILE/APP,9
09617,B_MOBILE/APP,6
09618,B_MOBILE/APP,36
09625,B_MOBILE/APP,19
09628,A_MOBILE/APP,2
09628,B_MOBILE/APP,5
09629,A_MOBILE/APP,20
09629,B_MOBILE/APP,7
09631,B_MOBILE/APP,30
09632,A_MOBILE/APP,2
09633,A_MOBILE/APP,29
09633,B_MOBILE/APP,11
09634,B_MOBILE/APP,14
09635,B_MOBILE/APP,21
09640,B_MOBILE/APP,7
09642,B_MOBILE/APP,31
09643,B_MOBILE/APP,14
09644,B_MOBILE/APP,6
09645,B_MOBILE/APP,21
09648,A_MOBILE/APP,10
09649,B_MOBILE/APP,6
09650,A_MOBILE/APP,3
09652,B_MOBILE/APP,3
09654,B_MOBILE/APP,5
09656,A_MOBILE/APP,11
09657,A_MOBILE/APP,6
09657,B_MOBILE/APP,25
09658,B_MOBILE/APP,1
09659,B_MOBILE/APP,40
09665,A_MOBILE/APP,3
09667,B_MOBILE/APP,5
09668,B_MOBILE/APP,36
09669,B_MOBILE/APP,7
09674,B_MOBILE/APP,4
09676,B_MOBILE/APP,3
09678,B_MOBILE/APP,32
09681,B_MOBILE/APP,15
09686,A_MOBILE/APP,6
09686,B_MOBILE/APP,3
09687,B_MOBILE/APP,6
09690,A_MOBILE/APP,1
09690,B_MOBILE/APP,6
09691,A_MOBILE/APP,15
09692,B_MOBILE/APP,7
09696,A_MOBILE/APP,10
09698,B_MOBILE/APP,4
09703,A_MOBILE/APP,1
09704,A_MOBILE/APP,3
09704,B_MOBILE/APP,1
09705,B_MOBILE/APP,39
09708,D_MOBILE/APP,2
09709,A_MOBILE/APP,1
09709,B_MOBILE/APP,13
09711,B_MOBILE/APP,8
09712,A_MOBILE/APP,1
09712,B_MOBILE/APP,85
09713,B_MOBILE/APP,62
09715,A_MOBILE/APP,1
09715,B_MOBILE/APP,1
09716,A_MOBILE/APP,2
09718,B_MOBILE/APP,10
09719,A_MOBILE/APP,143
09719,B_MOBILE/APP,10
09721,A_MOBILE/APP,23
09722,B_MOBILE/APP,3
09726,B_MOBILE/APP,11
09728,D_MOBILE/APP,3
09729,A_MOBILE/APP,1
09732,B_MOBILE/APP,12
09733,B_MOBILE/APP,24
09734,B_MOBILE/APP,2
09736,A_MOBILE/APP,13
09737,B_MOBILE/APP,42
09741,B_MOBILE/APP,9
09742,B_MOBILE/APP,22
09745,B_MOBILE/APP,9
09747,B_MOBILE/APP,6
09748,A_MOBILE/APP,11
09748,B_MOBILE/APP,1
09750,A_MOBILE/APP,4
09750,B_MOBILE/APP,3
09752,B_MOBILE/APP,10
09753,A_MOBILE/APP,2
09753,B_MOBILE/APP,1
09757,A_MOBILE/APP,2
09758,A_MOBILE/APP,1
09759,B_MOBILE/APP,43
09761,B_MOBILE/APP,11
09764,A_MOBILE/APP,1
09767,B_MOBILE/APP,10
09772,B_MOBILE/APP,3
09776,B_MOBILE/APP,7
09778,A_MOBILE/APP,1
09778,B_MOBILE/APP,4
09781,B_MOBILE/APP,6
09784,A_MOBILE/APP,8
09784,B_MOBILE/APP,2
09785,A_MOBILE/APP,2
09786,A_MOBILE/APP,4
09787,A_MOBILE/APP,1
09787,B_MOBILE/APP,1
09789,B_MOBILE/APP,14
09791,B_MOBILE/APP,1
09793,A_MOBILE/APP,1
09793,B_MOBILE/APP,1
09796,B_MOBILE/APP,9
09797,A_MOBILE/APP,3
09798,B_MOBILE/APP,24
09799,B_MOBILE/APP,4
09800,B_MOBILE/APP,38
09801,B_MOBILE/APP,4
09802,A_MOBILE/APP,2
09802,B_MOBILE/APP,1
09803,B_MOBILE/APP,16
09805,A_MOBILE/APP,36
09806,B_MOBILE/APP,1
09807,B_MOBILE/APP,10
09810,A_MOBILE/APP,3
09813,D_MOBILE/APP,4
09819,A_MOBILE/APP,6
09819,B_MOBILE/APP,6
09820,B_MOBILE/APP,4
09820,D_MOBILE/APP,2
09822,B_MOBILE/APP,28
09823,A_MOBILE/APP,3
09824,B_MOBILE/APP,2
09826,B_MOBILE/APP,21
09827,B_MOBILE/APP,40
09828,A_MOBILE/APP,1
09829,A_MOBILE/APP,1
09833,A_MOBILE/APP,1
09833,D_MOBILE/APP,2
09834,A_MOBILE/APP,1
09835,B_MOBILE/APP,2
09839,A_MOBILE/APP,3
09840,B_MOBILE/APP,7
09842,A_MOBILE/APP,1
09842,B_MOBILE/APP,6
09843,A_MOBILE/APP,2
09845,A_MOBILE/APP,1
09845,D_MOBILE/APP,3
09847,D_MOBILE/APP,6
09848,B_MOBILE/APP,13
09849,B_MOBILE/APP,2
09856,B_MOBILE/APP,1
09857,A_MOBILE/APP,2
09857,B_MOBILE/APP,1
09858,A_MOBILE/APP,1
09858,B_MOBILE/APP,5
09859,B_MOBILE/APP,24
09860,A_MOBILE/APP,1
09860,B_MOBILE/APP,2
09862,A_MOBILE/APP,13
09866,B_MOBILE/APP,2
09868,B_MOBILE/APP,7
09870,B_MOBILE/APP,26
09873,B_MOBILE/APP,65
09877,A_MOBILE/APP,6
09879,B_MOBILE/APP,5
09882,B_MOBILE/APP,32
09892,B_MOBILE/APP,39
09893,B_MOBILE/APP,22
09896,B_MOBILE/APP,8
09898,B_MOBILE/APP,4
09902,A_MOBILE/APP,1
09902,D_MOBILE/APP,2
09904,B_MOBILE/APP,11
09907,B_MOBILE/APP,1
09911,B_MOBILE/APP,19
09914,B_MOBILE/APP,2
09920,B_MOBILE/APP,4
09926,B_MOBILE/APP,4
09928,B_MOBILE/APP,2
09930,A_MOBILE/APP,1
09930,B_MOBILE/APP,9
09933,B_MOBILE/APP,5
09938,B_MOBILE/APP,4
09940,B_MOBILE/APP,53
09941,B_MOBILE/APP,45
09942,B_MOBILE/APP,42
09947,B_MOBILE/APP,10
09948,B_MOBILE/APP,32
09952,B_MOBILE/APP,28
09956,B_MOBILE/APP,12
09957,B_MOBILE/APP,27
09958,B_MOBILE/APP,29
09965,B_MOBILE/APP,40
09967,B_MOBILE/APP,1
09972,B_MOBILE/APP,2
09978,B_MOBILE/APP,33
09982,B_MOBILE/APP,3
09986,A_MOBILE/APP,2
09989,B_MOBILE/APP,8
09996,B_MOBILE/APP,14
10002,B_MOBILE/APP,22
10006,B_MOBILE/APP,12
10010,B_MOBILE/APP,8
10015,B_MOBILE/APP,11
10017,B_MOBILE/APP,14
10024,B_MOBILE/APP,21
10025,B_MOBILE/APP,2
10027,B_MOBILE/APP,49
10028,B_MOBILE/APP,85
10033,B_MOBILE/APP,83
10036,B_MOBILE/APP,5
10037,B_MOBILE/APP,2
10038,B_MOBILE/APP,6
10045,B_MOBILE/APP,12
10047,B_MOBILE/APP,2
10048,B_MOBILE/APP,2
10051,B_MOBILE/APP,8
10052,B_MOBILE/APP,3
10053,B_MOBILE/APP,24
10058,B_MOBILE/APP,3
10062,B_MOBILE/APP,41
10065,B_MOBILE/APP,1
10068,B_MOBILE/APP,1
10070,A_MOBILE/APP,1
10070,B_MOBILE/APP,5
10072,B_MOBILE/APP,42
10078,B_MOBILE/APP,28
10079,B_MOBILE/APP,2
10081,B_MOBILE/APP,1
10084,B_MOBILE/APP,41
10085,B_MOBILE/APP,1
10087,B_MOBILE/APP,10
10090,A_MOBILE/APP,6
10090,B_MOBILE/APP,6
10094,B_MOBILE/APP,27
10096,A_MOBILE/APP,2
10104,B_MOBILE/APP,54
10105,B_MOBILE/APP,9
10109,B_MOBILE/APP,17
10110,B_MOBILE/APP,38
10111,B_MOBILE/APP,1
10112,A_MOBILE/APP,2
10114,B_MOBILE/APP,32
10114,C_MOBILE/APP,1
10116,B_MOBILE/APP,7
10117,B_MOBILE/APP,36
10119,A_MOBILE/APP,10
10119,B_MOBILE/APP,1
10124,B_MOBILE/APP,1
10129,B_MOBILE/APP,10
10131,B_MOBILE/APP,17
10135,B_MOBILE/APP,23
10141,B_MOBILE/APP,43
10142,B_MOBILE/APP,16
10153,B_MOBILE/APP,7
10156,B_MOBILE/APP,9
10159,B_MOBILE/APP,38
10162,B_MOBILE/APP,52
10164,A_MOBILE/APP,9
10165,A_MOBILE/APP,1
10165,B_MOBILE/APP,7
10171,B_MOBILE/APP,52
10175,B_MOBILE/APP,33
10177,B_MOBILE/APP,7
10178,A_MOBILE/APP,124
10178,B_MOBILE/APP,1
10182,B_MOBILE/APP,14
10183,B_MOBILE/APP,18
10184,B_MOBILE/APP,16
10186,A_MOBILE/APP,1
10187,B_MOBILE/APP,12
10188,A_MOBILE/APP,2
10188,B_MOBILE/APP,31
10189,B_MOBILE/APP,16
10190,B_MOBILE/APP,9
10193,B_MOBILE/APP,1
10194,C_MOBILE/APP,1
10196,B_MOBILE/APP,18
10203,B_MOBILE/APP,3
10205,B_MOBILE/APP,23
10209,B_MOBILE/APP,53
10211,B_MOBILE/APP,22
10214,B_MOBILE/APP,1
10215,C_MOBILE/APP,1
10231,B_MOBILE/APP,68
10232,B_MOBILE/APP,19
10233,B_MOBILE/APP,43
10234,B_MOBILE/APP,13
10235,B_MOBILE/APP,28
10236,B_MOBILE/APP,9
10239,B_MOBILE/APP,16
10240,B_MOBILE/APP,35
10243,B_MOBILE/APP,44
10244,B_MOBILE/APP,3
10247,B_MOBILE/APP,5
10248,B_MOBILE/APP,32
10249,B_MOBILE/APP,7
10250,B_MOBILE/APP,1
10251,B_MOBILE/APP,9
10252,B_MOBILE/APP,25
10256,B_MOBILE/APP,15
10260,B_MOBILE/APP,63
10263,B_MOBILE/APP,12
10267,B_MOBILE/APP,27
10268,B_MOBILE/APP,14
10270,B_MOBILE/APP,13
10272,B_MOBILE/APP,3
10279,B_MOBILE/APP,17
10286,B_MOBILE/APP,1
10287,B_MOBILE/APP,29
10288,B_MOBILE/APP,16
10291,B_MOBILE/APP,35
10298,B_MOBILE/APP,64
10305,B_MOBILE/APP,13
10307,A_MOBILE/APP,2
10311,B_MOBILE/APP,58
10315,B_MOBILE/APP,19
10318,B_MOBILE/APP,3
10320,A_MOBILE/APP,4
10320,B_MOBILE/APP,2
10321,B_MOBILE/APP,35
10329,A_MOBILE/APP,8
10331,B_MOBILE/APP,17
10335,B_MOBILE/APP,22
10339,B_MOBILE/APP,1
10341,A_MOBILE/APP,1
10341,B_MOBILE/APP,20
10346,B_MOBILE/APP,21
10348,B_MOBILE/APP,7
10358,B_MOBILE/APP,24
10362,B_MOBILE/APP,31
10365,B_MOBILE/APP,45
10367,B_MOBILE/APP,24
10368,B_MOBILE/APP,9
10369,B_MOBILE/APP,7
10371,B_MOBILE/APP,33
10373,B_MOBILE/APP,32
10374,B_MOBILE/APP,15
10377,B_MOBILE/APP,3
10378,B_MOBILE/APP,6
10380,B_MOBILE/APP,25
10383,B_MOBILE/APP,5
10385,B_MOBILE/APP,45
10387,B_MOBILE/APP,12
10390,B_MOBILE/APP,34
10391,B_MOBILE/APP,21
10397,B_MOBILE/APP,23
10404,B_MOBILE/APP,5
10405,A_MOBILE/APP,2
10406,B_MOBILE/APP,16
10408,B_MOBILE/APP,18
10409,B_MOBILE/APP,10
10410,B_MOBILE/APP,48
10411,B_MOBILE/APP,22
10414,B_MOBILE/APP,2
10414,C_MOBILE/APP,4
10418,B_MOBILE/APP,17
10425,B_MOBILE/APP,34
10429,A_MOBILE/APP,1
10430,B_MOBILE/APP,11
10435,B_MOBILE/APP,24
10436,B_MOBILE/APP,35
10444,B_MOBILE/APP,17
10453,B_MOBILE/APP,19
10454,B_MOBILE/APP,38
10457,B_MOBILE/APP,2
10460,B_MOBILE/APP,25
10461,B_MOBILE/APP,9
10463,B_MOBILE/APP,7
10465,A_MOBILE/APP,6
10469,B_MOBILE/APP,7
10473,A_MOBILE/APP,55
10473,B_MOBILE/APP,5
10474,B_MOBILE/APP,23
10479,B_MOBILE/APP,61
10480,B_MOBILE/APP,39
10486,B_MOBILE/APP,37
10487,B_MOBILE/APP,36
10489,B_MOBILE/APP,2
10491,B_MOBILE/APP,3
10493,B_MOBILE/APP,4
10494,B_MOBILE/APP,1
10497,B_MOBILE/APP,2
10500,B_MOBILE/APP,23
10501,B_MOBILE/APP,52
10505,B_MOBILE/APP,1
10506,A_MOBILE/APP,13
10506,B_MOBILE/APP,8
10508,A_MOBILE/APP,15
10509,B_MOBILE/APP,10
10511,C_MOBILE/APP,1
10513,B_MOBILE/APP,27
10514,B_MOBILE/APP,12
10517,B_MOBILE/APP,16
10519,B_MOBILE/APP,28
10522,B_MOBILE/APP,41
10528,A_MOBILE/APP,1
10530,A_MOBILE/APP,1
10534,B_MOBILE/APP,29
10536,B_MOBILE/APP,49
10538,B_MOBILE/APP,1
10541,A_MOBILE/APP,2
10546,B_MOBILE/APP,3
10547,B_MOBILE/APP,36
10548,B_MOBILE/APP,14
10549,B_MOBILE/APP,49
10552,B_MOBILE/APP,8
10553,B_MOBILE/APP,37
10557,A_MOBILE/APP,1
10557,B_MOBILE/APP,8
10558,B_MOBILE/APP,50
