partner,cate_1,cate_2,cate_3,cate_2_name,cate_3_name
B,26,2606,B260616,SPORTS/OUTDOOR,파티/팬시
B,26,2606,B260617,SPORTS/OUTDOOR,프로모션
B,26,2607,B260701,EDUCATION 1,보드게임
B,26,2607,B260702,EDUCATION 1,블럭
B,26,2607,B260703,EDUCATION 1,퍼즐
B,26,2608,B260801,EDUCATION 2,과학교구
B,26,2608,B260802,EDUCATION 2,미술용품
B,26,2608,B260803,EDUCATION 2,아동서적
B,26,2608,B260804,EDUCATION 2,일반교육
B,26,2608,B260805,EDUCATION 2,전자지능개발
B,26,2608,B260806,EDUCATION 2,창작용품
B,26,2608,B260807,EDUCATION 2,학용품
B,26,2609,B260901,BOYS 1,키덜트/콜렉션
B,26,2609,B260902,BOYS 1,액션피겨
B,26,2609,B260903,BOYS 1,조립/프라모델
B,26,2610,B261001,BOYS 2,건전지
B,26,2610,B261002,BOYS 2,무선조종
B,26,2610,B261003,BOYS 2,미니기차
B,26,2610,B261004,BOYS 2,미니자동차
B,26,2610,B261005,BOYS 2,코스튬/롤플레잉
B,26,2610,B261006,BOYS 2,키덜트/콜렉션
B,27,2701,B270101,애완/동물용품,수족관
B,27,2701,B270102,애완/동물용품,고양이용품
B,27,2701,B270103,애완/동물용품,온라인 애완용품
B,27,2702,B270201,원예용품,원예소품
B,27,2702,B270202,원예용품,생화
B,27,2702,B270203,원예용품,조화
B,27,2702,B270204,원예용품,가드닝세트
B,27,2702,B270205,원예용품,배양토/영양제
B,27,2702,B270206,원예용품,살수용품
B,27,2702,B270207,원예용품,시즌원예
B,27,2702,B270208,원예용품,원예공구
B,27,2702,B270209,원예용품,조화/숯
B,27,2702,B270210,원예용품,화분
B,27,2702,B270211,원예용품,화분받침
B,27,2703,B270301,애견용품,애견간식
B,27,2703,B270302,애견용품,애견건식사료
B,27,2703,B270303,애견용품,빗/이발기
B,27,2703,B270304,애견용품,샴푸/탈취제
B,27,2703,B270305,애견용품,스마트펫케어
B,27,2703,B270306,애견용품,애견습식사료
B,27,2703,B270307,애견용품,식기/물병
B,27,2703,B270308,애견용품,애견잡화
B,27,2703,B270309,애견용품,의류/줄
B,27,2703,B270310,애견용품,이동장
B,27,2703,B270311,애견용품,장난감
B,27,2703,B270312,애견용품,패드
B,27,2703,B270313,애견용품,하우스/방석
B,27,2703,B270314,애견용품,애견식품
B,27,2703,B270315,애견용품,애견비식품
B,27,2703,B270316,애견용품,온라인 애견용품
B,27,2704,B270401,덴탈케어,덴탈비식품
B,27,2704,B270402,덴탈케어,덴탈식품
B,27,2705,B270501,고양이용품,고양이간식
B,27,2705,B270502,고양이용품,고양이건식사료
B,27,2705,B270503,고양이용품,고양이잡화
B,27,2705,B270504,고양이용품,배변용품
B,27,2705,B270505,고양이용품,고양이습식사료
B,27,2705,B270506,고양이용품,캣타워/장난감
B,27,2706,B270601,동물병원,미용
B,27,2706,B270602,동물병원,분양
B,27,2706,B270603,동물병원,진료
B,27,2706,B270604,동물병원,처방사료
B,27,2706,B270605,동물병원,호텔
B,27,2706,B270606,동물병원,훈련
B,27,2707,B270701,수족관용품,곤충
B,27,2707,B270702,수족관용품,곤충용품
B,27,2707,B270703,수족관용품,관상어
B,27,2707,B270704,수족관용품,관상어용품
B,27,2707,B270705,수족관용품,관상조
B,27,2707,B270706,수족관용품,관상조용품
B,27,2707,B270707,수족관용품,소동물
B,27,2707,B270708,수족관용품,소동물용품
B,27,2707,B270709,수족관용품,어항세트
B,28,2801,B280101,자동차 정비용품,자동차부품
B,28,2801,B280102,자동차 정비용품,오일/첨가제
B,28,2801,B280103,자동차 정비용품,도장판금용품/체인
B,28,2802,B280201,자동차 청소용품,세차관련용품
B,28,2802,B280202,자동차 청소용품,세차케미칼류
B,28,2802,B280203,자동차 청소용품,카방향제
B,28,2802,B280204,자동차 청소용품,카소취제
B,28,2803,B280301,카시트/매트,계절카시트
B,28,2803,B280302,카시트/매트,시트/카쿠션/매트
B,28,2803,B280303,카시트/매트,카매트
B,28,2803,B280304,카시트/매트,온라인카시트/매트
B,28,2803,B280305,카시트/매트,카시트
B,28,2804,B280401,자동차처분,자동차처분
B,28,2805,B280501,자동차 액세서리,수납/핸드폰소품
B,28,2805,B280502,자동차 액세서리,내장ACC
B,28,2805,B280503,자동차 액세서리,외장ACC
B,28,2806,B280601,교환/보수용품,실내DIY용품
B,28,2806,B280602,교환/보수용품,실내편의용품
B,28,2806,B280603,교환/보수용품,에어컨필터
B,28,2806,B280604,교환/보수용품,오일/첨가제
B,28,2806,B280605,교환/보수용품,와이퍼
B,28,2806,B280606,교환/보수용품,워셔액
B,28,2806,B280607,교환/보수용품,자동차보수용품
B,28,2806,B280608,교환/보수용품,자동차소모품
B,28,2806,B280609,교환/보수용품,자동차제설용품
B,28,2806,B280610,교환/보수용품,페인트류
B,28,2807,B280701,세차용품,세차도구
B,28,2807,B280702,세차용품,세차케미칼류
B,28,2808,B280801,자동차방향제/소취제,자동차방향제
B,28,2808,B280802,자동차방향제/소취제,자동차소취제
B,28,2809,B280901,자동차 편의용품,미러류
B,28,2809,B280902,자동차 편의용품,실내수납용품
B,28,2809,B280903,자동차 편의용품,실내편의용품
B,28,2809,B280904,자동차 편의용품,쿠션류
B,28,2809,B280905,자동차 편의용품,핸들커버
B,28,2809,B280906,자동차 편의용품,햇빛차단용품
B,28,2810,B281001,자동차장식용품,오토캠핑용품
B,28,2810,B281002,자동차장식용품,걸이형장식품
B,28,2810,B281003,자동차장식용품,봉제장식품
B,28,2810,B281004,자동차장식용품,실내수납용품
B,28,2811,B281101,휴대폰용품,거치대
B,28,2811,B281102,휴대폰용품,기타케이블
B,28,2811,B281103,휴대폰용품,온라인휴대폰용품
B,28,2811,B281104,휴대폰용품,충전기
B,28,2811,B281105,휴대폰용품,핸즈프리용품
B,28,2811,B281106,휴대폰용품,휴대폰기타용품
B,28,2812,B281201,장착용품,소형가전
B,28,2812,B281202,장착용품,온라인장착용품
B,28,2812,B281203,장착용품,외부액세서리
B,28,2812,B281204,장착용품,타이어
B,28,2812,B281205,장착용품,오토바이ACC
B,28,2813,B281301,오토바이용품,오토바이ACC
B,29,2901,B290101,스트리트편집샵,이지편집
B,29,2901,B290102,스트리트편집샵,여성편집
B,29,2901,B290103,스트리트편집샵,SPICY 편집
B,29,2902,B290201,행사,여성피혁
B,29,2902,B290202,행사,일반브랜드
B,29,2903,B290301,이지캐주얼브랜드,SPA
B,29,2903,B290302,이지캐주얼브랜드,유니섹스
B,29,2903,B290303,이지캐주얼브랜드,스타일리쉬
B,29,2903,B290304,이지캐주얼브랜드,진캐주얼
B,29,2903,B290305,이지캐주얼브랜드,이지행사
B,29,2903,B290306,이지캐주얼브랜드,이지캐주얼
B,29,2904,B290401,여성캐주얼브랜드,영컨셉
B,29,2904,B290402,여성캐주얼브랜드,미시
B,29,2904,B290403,여성캐주얼브랜드,마담
B,29,2904,B290404,여성캐주얼브랜드,여성행사
B,29,2904,B290405,여성캐주얼브랜드,여성캐주얼
B,30,3001,B300101,비즈니스정장,셔츠
B,30,3001,B300102,비즈니스정장,캐릭터정장
B,30,3001,B300103,비즈니스정장,포말정장
B,30,3002,B300201,시티캐주얼,타운캐주얼
B,30,3002,B300202,시티캐주얼,골프캐주얼
B,30,3002,B300203,시티캐주얼,시즌행사
B,30,3003,B300301,복합샵,SPA
B,30,3004,B300401,남성브랜드,비즈니스
B,30,3004,B300402,남성브랜드,남성캐주얼
B,30,3005,B300501,남성행사,정장행사
B,30,3005,B300502,남성행사,캐주얼행사
B,30,3005,B300503,남성행사,오렌지팩토리행사
B,30,3005,B300504,남성행사,브랜드직매입행사
B,30,3006,B300601,남성시즌행사,교복
B,31,3101,B310101,유아브랜드,유아브랜드
B,31,3101,B310102,유아브랜드,유아온라인
B,31,3101,B310103,유아브랜드,유아NB
B,31,3101,B310104,유아브랜드,유아내의
B,31,3102,B310201,아동복합샵,컨셉편집
B,31,3102,B310202,아동복합샵,카테고리킬러
B,31,3103,B310301,아동브랜드,토들러
B,31,3103,B310302,아동브랜드,키즈
B,31,3103,B310303,아동브랜드,주니어
B,31,3103,B310304,아동브랜드,아동행사
B,31,3103,B310305,아동브랜드,아동토들러
B,31,3103,B310306,아동브랜드,아동키즈
B,31,3103,B310307,아동브랜드,아동주니어
B,31,3104,B310401,아동행사,아동행사
B,31,3105,B310501,유아동용품,유아용품
B,31,3105,B310502,유아동용품,아동용품
B,32,3201,B320101,유아용품,유아용품
B,32,3201,B320102,유아용품,수유용품
B,32,3201,B320103,유아용품,위생용품
B,32,3201,B320104,유아용품,유아완구
B,32,3201,B320105,유아용품,발육기
B,32,3201,B320106,유아용품,유아잡화
B,32,3201,B320107,유아용품,안전용품
B,32,3202,B320201,유아토들러,유아토들러내의
B,32,3202,B320202,유아토들러,유아토들러상의
B,32,3202,B320203,유아토들러,유아토들러상하복
B,32,3202,B320204,유아토들러,유아토들러아우터
B,32,3202,B320205,유아토들러,유아토들러하의
B,32,3203,B320301,주니어스포츠,주니어스포츠상의
B,32,3203,B320302,주니어스포츠,주니어스포츠상하복
B,32,3203,B320303,주니어스포츠,주니어스포츠아우터
B,32,3203,B320304,주니어스포츠,주니어스포츠하의
B,32,3204,B320401,주니어웨어,주니어상의
B,32,3204,B320402,주니어웨어,주니어상하복
B,32,3204,B320403,주니어웨어,주니어아우터
B,32,3204,B320404,주니어웨어,주니어하의
B,32,3205,B320501,유아동PB,유아PB
B,32,3205,B320502,유아동PB,토들러PB
B,32,3205,B320503,유아동PB,아동PB
B,32,3206,B320601,유아동NPB,유아NPB
B,32,3206,B320602,유아동NPB,토들러NPB
B,32,3206,B320603,유아동NPB,아동NPB
B,32,3207,B320701,유아동특정,유아특정
B,33,3301,B330101,성인내의,남성내의
B,33,3301,B330102,성인내의,여성내의
B,33,3301,B330103,성인내의,내의기획
B,33,3301,B330104,성인내의,온라인 성인내의
B,33,3302,B330201,란제리,팬티
B,33,3302,B330202,란제리,브라
B,33,3302,B330203,란제리,기능성란제리
B,33,3302,B330204,란제리,란쥬
B,33,3302,B330205,란제리,쥬니어란제리
B,33,3302,B330206,란제리,심리스란제리
B,33,3302,B330207,란제리,란제리 기획
B,33,3303,B330301,양말,신사양말
B,33,3303,B330302,양말,숙녀양말
B,33,3303,B330303,양말,아동양말
B,33,3303,B330304,양말,주니어양말
B,33,3303,B330305,양말,양말행사
B,33,3303,B330306,양말,양말선물세트
B,33,3303,B330307,양말,온라인 양말
B,33,3304,B330401,홈웨어,남성홈웨어
B,33,3304,B330402,홈웨어,여성홈웨어
B,33,3304,B330403,홈웨어,홈웨어 기획
B,33,3304,B330404,홈웨어,아동홈웨어
B,33,3304,B330405,홈웨어,여성잠옷
B,33,3305,B330501,스타킹,스타킹기획
B,33,3305,B330502,스타킹,일반스타킹
B,33,3305,B330503,스타킹,타이즈
B,33,3305,B330504,스타킹,삭스
B,33,3305,B330505,스타킹,덧신
B,33,3306,B330601,란제리브랜드,내의
B,33,3306,B330602,란제리브랜드,란제리
B,33,3306,B330603,란제리브랜드,홈웨어
B,33,3306,B330604,란제리브랜드,양말
B,33,3306,B330605,란제리브랜드,SHOP 기획
B,33,3307,B330701,아동내의,아동내의 기획
B,33,3307,B330702,아동내의,주니어내의 기획
B,33,3307,B330703,아동내의,남아내의
B,33,3307,B330704,아동내의,여아내의
B,33,3307,B330705,아동내의,남주니어내의
B,33,3307,B330706,아동내의,여주니어내의
B,33,3308,B330801,언더웨어행사,내의기타행사
B,33,3308,B330802,언더웨어행사,란제리행사
B,33,3308,B330803,언더웨어행사,홈웨어행사
B,34,3401,B340101,국내화장품,남성화장수
B,34,3401,B340102,국내화장품,여성화장수
B,34,3401,B340103,국내화장품,기능성화장품
B,34,3401,B340104,국내화장품,크린싱/맛사지
B,34,3401,B340105,국내화장품,색조화장품
B,34,3401,B340106,국내화장품,헤어/바디케어
B,34,3401,B340107,국내화장품,온라인 화장품
B,34,3402,B340201,미용잡화,미용소품
B,34,3402,B340202,미용잡화,미용대품
B,34,3403,B340301,수입브랜드,수입브랜드
B,34,3403,B340302,수입브랜드,아로마용품
B,34,3403,B340303,수입브랜드,온라인 수입브랜드
B,34,3404,B340401,화장품브랜드샵,남성화장수
B,34,3404,B340402,화장품브랜드샵,여성화장수
B,34,3404,B340403,화장품브랜드샵,기능성화장품
B,34,3404,B340404,화장품브랜드샵,크린싱/맛사지
B,34,3404,B340405,화장품브랜드샵,색조화장품
B,34,3404,B340406,화장품브랜드샵,헤어/바디케어
B,34,3404,B340407,화장품브랜드샵,중저가화장품기타
B,34,3404,B340408,화장품브랜드샵,바디용품
B,34,3404,B340409,화장품브랜드샵,헤어용품
B,34,3404,B340410,화장품브랜드샵,기타아로마용품
B,35,3501,B350101,스키,스키장비
B,35,3501,B350102,스키,스키잡화
B,35,3501,B350103,스키,스키복
B,35,3502,B350201,등산,등산복
B,35,3502,B350202,등산,등산용품
B,35,3502,B350203,등산,아웃도어용품
B,35,3502,B350204,등산,온라인 등산
B,35,3503,B350301,낚시,낚시대
B,35,3503,B350302,낚시,낚시잡화
B,35,3504,B350401,수영복,여성수영복
B,35,3504,B350402,수영복,남성수영복
B,35,3504,B350403,수영복,아동수영복
B,35,3504,B350404,수영복,수영용품
B,35,3504,B350405,수영복,헬스복
B,35,3504,B350406,수영복,온라인 수영복
B,35,3505,B350501,윈터스포츠,브랜드
B,35,3505,B350502,윈터스포츠,스키/보드장비
B,35,3505,B350503,윈터스포츠,스키/보드용품
B,35,3505,B350504,윈터스포츠,스키/보드의류
B,35,3506,B350601,워터스포츠,브랜드
B,35,3506,B350602,워터스포츠,물놀이용품
B,35,3506,B350603,워터스포츠,패션수영복
B,35,3506,B350604,워터스포츠,워터스포츠용품
B,35,3507,B350701,스포츠웨어,브랜드웨어
B,35,3507,B350702,스포츠웨어,등산웨어
B,35,3507,B350703,스포츠웨어,트레이닝웨어
B,36,3601,B360101,롤러보드,인라인스케이트
B,36,3601,B360102,롤러보드,스케이트보드
B,36,3601,B360103,롤러보드,킥보드
B,36,3601,B360104,롤러보드,기타롤러용품
B,36,3601,B360105,롤러보드,인라인스케이트
B,36,3601,B360106,롤러보드,보드류
B,36,3601,B360107,롤러보드,롤러보드용품
B,36,3602,B360201,구기용품,축구용품
B,36,3602,B360202,구기용품,야구용품
B,36,3602,B360203,구기용품,농구용품
B,36,3602,B360204,구기용품,배구용품
B,36,3602,B360205,구기용품,테니스/배드민턴
B,36,3602,B360206,구기용품,탁구용품
B,36,3602,B360207,구기용품,기타구기용품
B,36,3602,B360208,구기용품,팀유니폼
B,36,3603,B360301,헬스용품,헬스기구
B,36,3603,B360302,헬스용품,헬스용품
B,36,3603,B360303,헬스용품,웨이트용품
B,36,3603,B360304,헬스용품,피트니스용품
B,36,3603,B360305,헬스용품,측정용품
B,36,3603,B360306,헬스용품,보호대용품
B,36,3603,B360307,헬스용품,기타헬스용품
B,36,3603,B360308,헬스용품,투기용품
B,36,3604,B360401,자전거,MTB자전거
B,36,3604,B360402,자전거,일반자전거
B,36,3604,B360403,자전거,아동자전거
B,36,3604,B360404,자전거,자전거용품
B,36,3604,B360405,자전거,일반자전거
B,36,3604,B360406,자전거,전문자전거
B,36,3604,B360407,자전거,아동자전거
B,36,3605,B360501,스포츠ACC,스포츠장갑
B,36,3605,B360502,스포츠ACC,스포츠모자
B,36,3605,B360503,스포츠ACC,스포츠양말
B,36,3605,B360504,스포츠ACC,스포츠가방
B,36,3605,B360505,스포츠ACC,기타스포츠ACC
B,36,3605,B360506,스포츠ACC,스포츠잡화
B,36,3606,B360601,라켓스포츠,배드민턴용품
B,36,3606,B360602,라켓스포츠,테니스용품
B,36,3606,B360603,라켓스포츠,탁구용품
B,36,3607,B360701,시니어건강용품,안마용품
B,36,3607,B360702,시니어건강용품,보행용품
B,36,3607,B360703,시니어건강용품,생활용품
B,36,3607,B360704,시니어건강용품,침실용품
B,36,3608,B360801,스포츠의류,브랜드
B,36,3608,B360802,스포츠의류,기능성의류
B,37,3701,B370101,분식,김밥
B,37,3701,B370102,분식,라면
B,37,3701,B370103,분식,분식기타
B,37,3701,B370104,분식,칼국수
B,37,3702,B370201,양식,스테이크
B,37,3702,B370202,양식,양식기타
B,37,3702,B370203,양식,양식돈까스
B,37,3702,B370204,양식,철판볶음밥
B,37,3703,B370301,일식,모밀
B,37,3703,B370302,일식,우동
B,37,3703,B370303,일식,일식돈까스
B,37,3703,B370304,일식,일식종합
B,37,3703,B370305,일식,초밥
B,37,3703,B370306,일식,회덮밥
B,37,3704,B370401,중식,만두
B,37,3704,B370402,중식,볶음밥
B,37,3704,B370403,중식,중식SET
B,37,3704,B370404,중식,중식기타
B,37,3704,B370405,중식,짜장
B,37,3704,B370406,중식,짬뽕
B,37,3704,B370407,중식,탕수육
B,37,3705,B370501,한식,냉면
B,37,3705,B370502,한식,비빔밥
B,37,3705,B370503,한식,쌈밥
B,37,3705,B370504,한식,찌게
B,37,3705,B370505,한식,탕류
B,37,3705,B370506,한식,한식기타
B,37,3706,B370601,패스트푸드,기타F/F
B,37,3707,B370701,레스토랑,피자레스토랑
B,37,3707,B370702,레스토랑,뷔페레스토랑
B,37,3707,B370703,레스토랑,한식레스토랑
B,37,3707,B370704,레스토랑,중식레스토랑
B,37,3707,B370705,레스토랑,일식레스토랑
B,37,3707,B370706,레스토랑,양식레스토랑
B,37,3707,B370707,레스토랑,기타레스토랑
B,37,3708,B370801,카페,커피
B,37,3708,B370802,카페,생과일
